Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.1287E+04 .4306E+00 .3843E+00 .8921E-02 .3388E+00 .3028E-01 .3690E+00
.1288E+04 .4290E+00 .3849E+00 .8912E-02 .3393E+00 .3029E-01 .3696E+00
.1289E+04 .4290E+00 .3665E+00 .8530E-02 .3231E+00 .2890E-01 .3520E+00
.1290E+04 .4235E+00 .3816E+00 .8806E-02 .3364E+00 .2999E-01 .3664E+00
.1291E+04 .4269E+00 .3890E+00 .8949E-02 .3429E+00 .3054E-01 .3734E+00
.1292E+04 .4288E+00 .3518E+00 .8187E-02 .3101E+00 .2774E-01 .3378E+00
.1293E+04 .4263E+00 .3764E+00 .8661E-02 .3318E+00 .2955E-01 .3613E+00
.1294E+04 .4254E+00 .3719E+00 .8550E-02 .3278E+00 .2918E-01 .3569E+00
.1295E+04 .4271E+00 .3691E+00 .8505E-02 .3254E+00 .2899E-01 .3544E+00
.1296E+04 .4272E+00 .3435E+00 .7967E-02 .3028E+00 .2705E-01 .3299E+00
.1297E+04 .4234E+00 .3187E+00 .7421E-02 .2809E+00 .2514E-01 .3061E+00
.1298E+04 .4229E+00 .3569E+00 .8194E-02 .3146E+00 .2799E-01 .3426E+00
.1299E+04 .4251E+00 .3796E+00 .8635E-02 .3346E+00 .2966E-01 .3642E+00
.1300E+04 .4234E+00 .2999E+00 .6957E-02 .2643E+00 .2362E-01 .2880E+00
.1301E+04 .4209E+00 .3076E+00 .7125E-02 .2712E+00 .2421E-01 .2954E+00
.1302E+04 .4189E+00 .3562E+00 .8122E-02 .3139E+00 .2786E-01 .3418E+00
.1303E+04 .4158E+00 .2935E+00 .6777E-02 .2587E+00 .2307E-01 .2818E+00
.1304E+04 .4171E+00 .2343E+00 .5530E-02 .2065E+00 .1858E-01 .2251E+00
.1305E+04 .4193E+00 .3453E+00 .7850E-02 .3044E+00 .2698E-01 .3314E+00
.1306E+04 .4191E+00 .3434E+00 .7815E-02 .3027E+00 .2684E-01 .3295E+00
.1307E+04 .4168E+00 .2398E+00 .5597E-02 .2114E+00 .1893E-01 .2303E+00
.1308E+04 .4163E+00 .3024E+00 .6879E-02 .2665E+00 .2363E-01 .2901E+00
.1309E+04 .4160E+00 .3397E+00 .7718E-02 .2994E+00 .2653E-01 .3259E+00
.1310E+04 .4133E+00 .2375E+00 .5521E-02 .2094E+00 .1872E-01 .2281E+00
.1311E+04 .4131E+00 .2825E+00 .6437E-02 .2490E+00 .2209E-01 .2711E+00
.1312E+04 .4020E+00 .2746E+00 .6261E-02 .2421E+00 .2148E-01 .2636E+00
.1313E+04 .4054E+00 .2595E+00 .5965E-02 .2287E+00 .2036E-01 .2491E+00
.1314E+04 .4089E+00 .2295E+00 .5300E-02 .2023E+00 .1804E-01 .2204E+00
.1315E+04 .3968E+00 .2145E+00 .5012E-02 .1891E+00 .1694E-01 .2060E+00
.1316E+04 .4064E+00 .2725E+00 .6205E-02 .2402E+00 .2130E-01 .2615E+00
.1317E+04 .4082E+00 .2583E+00 .5871E-02 .2277E+00 .2018E-01 .2478E+00
.1318E+04 .4065E+00 .2893E+00 .6510E-02 .2550E+00 .2251E-01 .2775E+00
.1319E+04 .4093E+00 .1979E+00 .4621E-02 .1744E+00 .1563E-01 .1900E+00
.1320E+04 .4073E+00 .2017E+00 .4641E-02 .1778E+00 .1583E-01 .1936E+00
.1321E+04 .4049E+00 .2416E+00 .5504E-02 .2130E+00 .1889E-01 .2318E+00
.1322E+04 .4057E+00 .2369E+00 .5442E-02 .2088E+00 .1858E-01 .2274E+00
.1323E+04 .4053E+00 .1626E+00 .3850E-02 .1433E+00 .1291E-01 .1562E+00
.1324E+04 .4056E+00 .1951E+00 .4511E-02 .1720E+00 .1534E-01 .1873E+00
.1325E+04 .4038E+00 .2684E+00 .6038E-02 .2366E+00 .2088E-01 .2574E+00
.1326E+04 .4014E+00 .2164E+00 .4944E-02 .1907E+00 .1694E-01 .2077E+00
.1327E+04 .4010E+00 .2035E+00 .4663E-02 .1794E+00 .1595E-01 .1953E+00
.1328E+04 .3973E+00 .1716E+00 .3965E-02 .1512E+00 .1349E-01 .1647E+00
.1329E+04 .3925E+00 .1127E+00 .2726E-02 .9935E-01 .9028E-02 .1084E+00
.1330E+04 .3984E+00 .1526E+00 .3638E-02 .1345E+00 .1215E-01 .1466E+00
.1331E+04 .3973E+00 .7696E-01 .1949E-02 .6784E-01 .6283E-02 .7412E-01
.1332E+04 .3929E+00 .8425E-01 .2087E-02 .7426E-01 .6816E-02 .8108E-01
.1333E+04 .3992E+00 .1204E+00 .2965E-02 .1061E+00 .9715E-02 .1158E+00
.1334E+04 .3996E+00 .1131E+00 .2653E-02 .9972E-01 .8948E-02 .1087E+00
.1335E+04 .3970E+00 .1605E+00 .3754E-02 .1415E+00 .1268E-01 .1542E+00
.1336E+04 .3977E+00 .1171E+00 .2809E-02 .1032E+00 .9349E-02 .1126E+00
.1337E+04 .3960E+00 .1009E+00 .2426E-02 .8895E-01 .8063E-02 .9701E-01
.1338E+04 .3937E+00 .1081E+00 .2614E-02 .9528E-01 .8657E-02 .1039E+00
.1339E+04 .3877E+00 .1099E+00 .2634E-02 .9688E-01 .8771E-02 .1057E+00
.1340E+04 .3919E+00 .1120E+00 .2630E-02 .9869E-01 .8861E-02 .1075E+00
.1341E+04 .3926E+00 .9738E-01 .2393E-02 .8583E-01 .7851E-02 .9368E-01
.1342E+04 .3923E+00 .9771E-01 .2399E-02 .8613E-01 .7875E-02 .9400E-01
.1343E+04 .3919E+00 .5222E-01 .1419E-02 .4603E-01 .4396E-02 .5042E-01
.1344E+04 .3929E+00 .3304E-01 .8697E-03 .2912E-01 .2743E-02 .3186E-01
.1345E+04 .3909E+00 .4643E-01 .1249E-02 .4092E-01 .3890E-02 .4481E-01
.1346E+04 .3892E+00 .1469E-01 .4707E-03 .1295E-01 .1334E-02 .1428E-01
.1347E+04 .3900E+00 .1360E-01 .4537E-03 .1199E-01 .1259E-02 .1325E-01
.1348E+04 .3898E+00 .3447E-03 .1639E-04 .3038E-03 .3856E-04 .3424E-03
.1349E+04 .3868E+00 .1543E-02 .6819E-04 .1360E-02 .1656E-03 .1525E-02
.1350E+04 .3838E+00 .1867E-02 .7851E-04 .1645E-02 .1949E-03 .1840E-02
.1351E+04 .3865E+00 .1878E-03 .1116E-04 .1656E-03 .2405E-04 .1896E-03
.1352E+04 .3879E+00 .1519E-04 .1544E-05 .1339E-04 .2817E-05 .1621E-04
.1353E+04 .3863E+00 .3192E-06 .4461E-07 .2813E-06 .7574E-07 .3571E-06
.1354E+04 .3840E+00 .2293E-05 .2354E-06 .2021E-05 .4284E-06 .2449E-05
.1355E+04 .3803E+00 .2007E-08 .5100E-09 .1769E-08 .7885E-09 .2558E-08
.1356E+04 .3785E+00 .1533E-06 .2120E-07 .1351E-06 .3607E-07 .1712E-06
.1357E+04 .3790E+00 .2308E-06 .3231E-07 .2034E-06 .5484E-07 .2583E-06
.1358E+04 .3819E+00 .2612E-08 .6352E-09 .2302E-08 .9873E-09 .3289E-08
.1359E+04 .3782E+00 .5153E-10 .2784E-10 .4542E-10 .4030E-10 .8572E-10
.1360E+04 .3785E+00 .6230E-09 .1997E-09 .5491E-09 .3011E-09 .8502E-09
.1361E+04 .3815E+00 .1823E-13 .2646E-13 .1607E-13 .3685E-13 .5292E-13
.1362E+04 .3774E+00 .1442E-16 .3274E-16 .1271E-16 .4521E-16 .5792E-16
.1363E+04 .3755E+00 .3316E-09 .1712E-09 .2923E-09 .2486E-09 .5409E-09
.1364E+04 .3771E+00 .1770E-09 .7595E-10 .1560E-09 .1117E-09 .2676E-09
.1365E+04 .3780E+00 .5278E-18 .3234E-17 .4652E-18 .4424E-17 .4889E-17
.1366E+04 .3757E+00 .2310E-08 .9767E-09 .2036E-08 .1438E-08 .3473E-08
.1367E+04 .3744E+00 .1829E-08 .5427E-09 .1612E-08 .8245E-09 .2437E-08
.1368E+04 .3730E+00 .5943E-22 .2252E-20 .5238E-22 .3066E-20 .3119E-20
.1369E+04 .3705E+00 .6630E-10 .2765E-10 .5844E-10 .4074E-10 .9918E-10
.1370E+04 .3703E+00 .1471E-10 .8679E-11 .1297E-10 .1250E-10 .2547E-10
.1371E+04 .3710E+00 .3939E-12 .3076E-12 .3472E-12 .4371E-12 .7843E-12
.1372E+04 .3741E+00 .1089E-08 .3057E-09 .9603E-09 .4672E-09 .1428E-08
.1373E+04 .3739E+00 .6413E-07 .1179E-07 .5653E-07 .1906E-07 .7559E-07
.1374E+04 .3706E+00 .6566E-06 .8702E-07 .5787E-06 .1494E-06 .7281E-06
.1375E+04 .3677E+00 .9304E-06 .1432E-06 .8201E-06 .2388E-06 .1059E-05
.1376E+04 .3660E+00 .2193E-05 .2118E-06 .1933E-05 .3916E-06 .2324E-05
.1377E+04 .3691E+00 .8820E-06 .8885E-07 .7774E-06 .1625E-06 .9399E-06
.1378E+04 .3696E+00 .9529E-05 .9759E-06 .8399E-05 .1777E-05 .1018E-04
.1379E+04 .3703E+00 .3878E-06 .3764E-07 .3418E-06 .6951E-07 .4114E-06
.1380E+04 .3688E+00 .3037E-06 .3890E-07 .2677E-06 .6724E-07 .3349E-06
.1381E+04 .3676E+00 .6216E-08 .8362E-09 .5479E-08 .1431E-08 .6910E-08
.1382E+04 .3645E+00 .7730E-09 .2379E-09 .6814E-09 .3601E-09 .1041E-08
.1383E+04 .3660E+00 .7990E-11 .2696E-11 .7042E-11 .4044E-11 .1109E-10
.1384E+04 .3666E+00 .5182E-10 .2508E-10 .4568E-10 .3656E-10 .8224E-10
.1385E+04 .3647E+00 .1946E-08 .3840E-09 .1715E-08 .6141E-09 .2329E-08
.1386E+04 .3648E+00 .3743E-09 .1510E-09 .3299E-09 .2230E-09 .5529E-09
.1387E+04 .3641E+00 .3292E-06 .6117E-07 .2901E-06 .9874E-07 .3889E-06
.1388E+04 .3653E+00 .1081E-07 .1445E-08 .9525E-08 .2476E-08 .1200E-07
.1389E+04 .3633E+00 .3207E-05 .3696E-06 .2826E-05 .6541E-06 .3480E-05
.1390E+04 .3611E+00 .2459E-05 .3039E-06 .2168E-05 .5295E-06 .2697E-05
.1391E+04 .3636E+00 .1582E-05 .1922E-06 .1395E-05 .3362E-06 .1731E-05
.1392E+04 .3623E+00 .1007E-06 .1168E-07 .8878E-07 .2065E-07 .1094E-06
.1393E+04 .3610E+00 .7627E-06 .7760E-07 .6722E-06 .1415E-06 .8138E-06
.1394E+04 .3593E+00 .8705E-07 .1737E-07 .7673E-07 .2773E-07 .1045E-06
.1395E+04 .3587E+00 .3648E-09 .8478E-10 .3216E-09 .1325E-09 .4541E-09
.1396E+04 .3600E+00 .4580E-13 .4954E-13 .4037E-13 .6955E-13 .1099E-12
.1397E+04 .3603E+00 .2278E-06 .2578E-07 .2008E-06 .4582E-07 .2466E-06
.1398E+04 .3598E+00 .9263E-05 .9902E-06 .8165E-05 .1784E-05 .9949E-05
.1399E+04 .3559E+00 .6356E-05 .6495E-06 .5602E-05 .1183E-05 .6786E-05
.1400E+04 .3509E+00 .6744E-14 .1163E-13 .5945E-14 .1614E-13 .2208E-13
.1401E+04 .3535E+00 .1177E-12 .1089E-12 .1037E-12 .1537E-12 .2574E-12
.1402E+04 .3554E+00 .6615E-04 .3717E-05 .5831E-04 .8178E-05 .6649E-04
.1403E+04 .3527E+00 .6291E-04 .4024E-05 .5545E-04 .8442E-05 .6389E-04
.1404E+04 .3529E+00 .1652E-04 .1140E-05 .1456E-04 .2330E-05 .1689E-04
.1405E+04 .3535E+00 .9182E-10 .2788E-10 .8094E-10 .4226E-10 .1232E-09
.1406E+04 .3527E+00 .2687E-04 .2298E-05 .2369E-04 .4394E-05 .2808E-04
.1407E+04 .3526E+00 .4481E-05 .2705E-06 .3950E-05 .5794E-06 .4529E-05
.1408E+04 .3526E+00 .2431E-04 .1973E-05 .2143E-04 .3832E-05 .2526E-04
.1409E+04 .3532E+00 .4120E-05 .4478E-06 .3631E-05 .8036E-06 .4435E-05
.1410E+04 .3515E+00 .6488E-05 .5019E-06 .5719E-05 .9889E-06 .6708E-05
.1411E+04 .3442E+00 .5894E-04 .3613E-05 .5195E-04 .7697E-05 .5965E-04
.1412E+04 .3443E+00 .1104E-03 .5868E-05 .9727E-04 .1319E-04 .1105E-03
.1413E+04 .3463E+00 .2408E-02 .9744E-04 .2122E-02 .2462E-03 .2369E-02
.1414E+04 .3477E+00 .5746E-05 .4181E-06 .5065E-05 .8399E-06 .5905E-05
.1415E+04 .3488E+00 .2093E-05 .1696E-06 .1845E-05 .3295E-06 .2174E-05
.1416E+04 .3466E+00 .7449E-02 .2289E-03 .6565E-02 .6630E-03 .7228E-02
.1417E+04 .3487E+00 .1406E-02 .5051E-04 .1240E-02 .1351E-03 .1375E-02
.1418E+04 .3472E+00 .1218E-02 .5084E-04 .1074E-02 .1266E-03 .1200E-02
.1419E+04 .3446E+00 .1695E-03 .7316E-05 .1494E-03 .1795E-04 .1673E-03
.1420E+04 .3446E+00 .7322E-03 .3060E-04 .6454E-03 .7619E-04 .7216E-03
.1421E+04 .3414E+00 .9021E-03 .3448E-04 .7951E-03 .8948E-04 .8846E-03
.1422E+04 .3388E+00 .9734E-02 .2985E-03 .8580E-02 .8655E-03 .9446E-02
.1423E+04 .3395E+00 .1728E-02 .5359E-04 .1523E-02 .1545E-03 .1678E-02
.1424E+04 .3397E+00 .3663E-02 .1073E-03 .3228E-02 .3188E-03 .3547E-02
.1425E+04 .3378E+00 .4566E-02 .1444E-03 .4024E-02 .4119E-03 .4436E-02
.1426E+04 .3356E+00 .6795E-02 .1919E-03 .5989E-02 .5818E-03 .6571E-02
.1427E+04 .3370E+00 .1564E-01 .4127E-03 .1378E-01 .1300E-02 .1508E-01
.1428E+04 .3380E+00 .2913E-03 .1294E-04 .2567E-03 .3135E-04 .2881E-03
.1429E+04 .3323E+00 .9643E-02 .2732E-03 .8500E-02 .8267E-03 .9327E-02
.1430E+04 .3364E+00 .2223E-01 .5591E-03 .1960E-01 .1810E-02 .2141E-01
.1431E+04 .3368E+00 .2590E-01 .6375E-03 .2283E-01 .2090E-02 .2492E-01
.1432E+04 .3419E+00 .2227E-03 .9915E-05 .1963E-03 .2400E-04 .2203E-03
.1433E+04 .3385E+00 .1463E-01 .3729E-03 .1289E-01 .1198E-02 .1409E-01
.1434E+04 .3378E+00 .6576E-02 .1745E-03 .5796E-02 .5477E-03 .6344E-02
.1435E+04 .3387E+00 .4053E-02 .1292E-03 .3572E-02 .3670E-03 .3939E-02
.1436E+04 .3380E+00 .1148E-01 .3164E-03 .1012E-01 .9724E-03 .1110E-01
.1437E+04 .3384E+00 .9008E-02 .2449E-03 .7940E-02 .7583E-03 .8698E-02
.1438E+04 .3381E+00 .2860E-02 .8538E-04 .2521E-02 .2511E-03 .2772E-02
.1439E+04 .3348E+00 .1707E-01 .4571E-03 .1504E-01 .1427E-02 .1647E-01
.1440E+04 .3215E+00 .1331E-01 .3462E-03 .1173E-01 .1099E-02 .1283E-01
.1441E+04 .3300E+00 .7776E-02 .2239E-03 .6854E-02 .6715E-03 .7526E-02
.1442E+04 .3258E+00 .8189E-02 .2447E-03 .7218E-02 .7193E-03 .7937E-02
.1443E+04 .3293E+00 .1377E-01 .3671E-03 .1214E-01 .1149E-02 .1329E-01
.1444E+04 .3281E+00 .2236E-01 .5556E-03 .1971E-01 .1811E-02 .2152E-01
.1445E+04 .3324E+00 .1361E-01 .3724E-03 .1200E-01 .1149E-02 .1315E-01
.1446E+04 .3297E+00 .5042E-02 .1492E-03 .4444E-02 .4410E-03 .4885E-02
.1447E+04 .3298E+00 .9004E-02 .2491E-03 .7936E-02 .7638E-03 .8700E-02
.1448E+04 .3318E+00 .5639E-01 .1263E-02 .4970E-01 .4380E-02 .5408E-01
.1449E+04 .3306E+00 .4549E-01 .1037E-02 .4010E-01 .3557E-02 .4365E-01
.1450E+04 .3262E+00 .7086E-02 .1892E-03 .6246E-02 .5918E-03 .6837E-02
.1451E+04 .3227E+00 .2352E-02 .6659E-04 .2073E-02 .2016E-03 .2274E-02
.1452E+04 .3260E+00 .2242E-01 .5479E-03 .1976E-01 .1803E-02 .2156E-01
.1453E+04 .3254E+00 .3147E-01 .7527E-03 .2774E-01 .2509E-02 .3025E-01
.1454E+04 .3218E+00 .7524E-01 .1598E-02 .6632E-01 .5725E-02 .7204E-01
.1455E+04 .3214E+00 .2769E-01 .6375E-03 .2441E-01 .2174E-02 .2658E-01
.1456E+04 .3224E+00 .3536E-01 .8271E-03 .3117E-01 .2794E-02 .3396E-01
.1457E+04 .3245E+00 .5772E-01 .1265E-02 .5087E-01 .4445E-02 .5532E-01
.1458E+04 .3271E+00 .8119E-01 .1672E-02 .7156E-01 .6107E-02 .7767E-01
.1459E+04 .3258E+00 .9493E-01 .1961E-02 .8368E-01 .7148E-02 .9083E-01
.1460E+04 .3239E+00 .4283E-01 .9204E-03 .3775E-01 .3273E-02 .4102E-01
.1461E+04 .3227E+00 .3818E-01 .8736E-03 .3366E-01 .2991E-02 .3665E-01
.1462E+04 .3200E+00 .6818E-01 .1448E-02 .6009E-01 .5188E-02 .6528E-01
.1463E+04 .3187E+00 .1646E-01 .3816E-03 .1451E-01 .1296E-02 .1581E-01
.1464E+04 .3207E+00 .9170E-01 .1867E-02 .8083E-01 .6868E-02 .8770E-01
.1465E+04 .3186E+00 .5257E-01 .1081E-02 .4633E-01 .3952E-02 .5028E-01
.1466E+04 .3208E+00 .2348E-01 .5639E-03 .2070E-01 .1875E-02 .2257E-01
.1467E+04 .3202E+00 .9596E-02 .2487E-03 .8458E-02 .7912E-03 .9249E-02
.1468E+04 .3189E+00 .3072E-01 .7084E-03 .2708E-01 .2413E-02 .2949E-01
.1469E+04 .3208E+00 .4313E-01 .9440E-03 .3801E-01 .3320E-02 .4133E-01
.1470E+04 .3155E+00 .1297E-01 .3455E-03 .1143E-01 .1082E-02 .1251E-01
.1471E+04 .3152E+00 .4539E-02 .1177E-03 .4001E-02 .3744E-03 .4375E-02
.1472E+04 .3138E+00 .1220E-01 .3262E-03 .1075E-01 .1019E-02 .1177E-01
.1473E+04 .3104E+00 .2593E-01 .6086E-03 .2286E-01 .2052E-02 .2491E-01
.1474E+04 .3099E+00 .5046E-01 .1063E-02 .4448E-01 .3828E-02 .4831E-01
.1475E+04 .3107E+00 .1176E+00 .2323E-02 .1037E+00 .8710E-02 .1124E+00
.1476E+04 .3120E+00 .2907E-01 .6465E-03 .2562E-01 .2251E-02 .2787E-01
.1477E+04 .3105E+00 .2688E-01 .6179E-03 .2369E-01 .2109E-02 .2580E-01
.1478E+04 .3106E+00 .3025E-01 .6414E-03 .2666E-01 .2300E-02 .2896E-01
.1479E+04 .3147E+00 .6700E-01 .1365E-02 .5905E-01 .5019E-02 .6407E-01
.1480E+04 .3126E+00 .2321E-01 .5306E-03 .2046E-01 .1817E-02 .2227E-01
.1481E+04 .3115E+00 .6064E-01 .1259E-02 .5345E-01 .4575E-02 .5802E-01
.1482E+04 .3109E+00 .2628E-01 .5631E-03 .2317E-01 .2006E-02 .2517E-01
.1483E+04 .3082E+00 .8705E-01 .1739E-02 .7673E-01 .6474E-02 .8320E-01
.1484E+04 .3125E+00 .8745E-01 .1697E-02 .7708E-01 .6436E-02 .8352E-01
.1485E+04 .3131E+00 .7328E-01 .1442E-02 .6459E-01 .5420E-02 .7001E-01
.1486E+04 .3091E+00 .6665E-01 .1357E-02 .5875E-01 .4991E-02 .6374E-01
.1487E+04 .2963E+00 .2240E-01 .5034E-03 .1975E-01 .1742E-02 .2149E-01
.1488E+04 .2858E+00 .5395E-01 .1084E-02 .4756E-01 .4022E-02 .5158E-01
.1489E+04 .3078E+00 .1266E+00 .2405E-02 .1116E+00 .9246E-02 .1208E+00
.1490E+04 .3096E+00 .1245E+00 .2313E-02 .1097E+00 .9023E-02 .1188E+00
.1491E+04 .3083E+00 .1495E+00 .2733E-02 .1318E+00 .1077E-01 .1425E+00
.1492E+04 .3081E+00 .1045E+00 .2014E-02 .9208E-01 .7671E-02 .9975E-01
.1493E+04 .3099E+00 .1239E+00 .2321E-02 .1092E+00 .9007E-02 .1182E+00
.1494E+04 .3103E+00 .1531E+00 .2777E-02 .1350E+00 .1101E-01 .1460E+00
.1495E+04 .3049E+00 .1319E+00 .2412E-02 .1163E+00 .9508E-02 .1258E+00
.1496E+04 .3006E+00 .1202E+00 .2215E-02 .1059E+00 .8686E-02 .1146E+00
.1497E+04 .3043E+00 .1941E+00 .3399E-02 .1711E+00 .1379E-01 .1849E+00
.1498E+04 .3044E+00 .1385E+00 .2495E-02 .1220E+00 .9929E-02 .1320E+00
.1499E+04 .3045E+00 .1693E+00 .3026E-02 .1493E+00 .1211E-01 .1614E+00
.1500E+04 .3063E+00 .2147E+00 .3728E-02 .1893E+00 .1521E-01 .2045E+00
.1501E+04 .3044E+00 .2267E+00 .3950E-02 .1998E+00 .1607E-01 .2159E+00
.1502E+04 .2891E+00 .1831E+00 .3191E-02 .1614E+00 .1298E-01 .1744E+00
.1503E+04 .2848E+00 .1440E+00 .2575E-02 .1269E+00 .1030E-01 .1372E+00
.1504E+04 .2809E+00 .1103E+00 .2003E-02 .9719E-01 .7929E-02 .1051E+00
.1505E+04 .2806E+00 .1432E+00 .2535E-02 .1262E+00 .1021E-01 .1364E+00
.1506E+04 .2938E+00 .2337E+00 .4000E-02 .2060E+00 .1647E-01 .2225E+00
.1507E+04 .2984E+00 .2212E+00 .3797E-02 .1949E+00 .1560E-01 .2105E+00
.1508E+04 .2936E+00 .2078E+00 .3564E-02 .1832E+00 .1466E-01 .1978E+00
.1509E+04 .2978E+00 .1439E+00 .2541E-02 .1269E+00 .1025E-01 .1371E+00
.1510E+04 .3006E+00 .2461E+00 .4171E-02 .2169E+00 .1729E-01 .2342E+00
.1511E+04 .2994E+00 .2318E+00 .3961E-02 .2044E+00 .1633E-01 .2207E+00
.1512E+04 .2939E+00 .2353E+00 .3976E-02 .2074E+00 .1652E-01 .2239E+00
.1513E+04 .2932E+00 .2028E+00 .3496E-02 .1788E+00 .1433E-01 .1931E+00
.1514E+04 .2935E+00 .1848E+00 .3204E-02 .1629E+00 .1308E-01 .1760E+00
.1515E+04 .2949E+00 .2436E+00 .4092E-02 .2148E+00 .1707E-01 .2318E+00
.1516E+04 .2924E+00 .2305E+00 .3877E-02 .2031E+00 .1615E-01 .2193E+00
.1517E+04 .2938E+00 .2195E+00 .3724E-02 .1935E+00 .1543E-01 .2089E+00
.1518E+04 .2941E+00 .2210E+00 .3729E-02 .1948E+00 .1550E-01 .2103E+00
.1519E+04 .2934E+00 .2117E+00 .3595E-02 .1866E+00 .1488E-01 .2014E+00
.1520E+04 .2918E+00 .2349E+00 .3950E-02 .2070E+00 .1646E-01 .2235E+00
.1521E+04 .2879E+00 .2625E+00 .4332E-02 .2314E+00 .1828E-01 .2497E+00
.1522E+04 .2878E+00 .2424E+00 .4041E-02 .2137E+00 .1694E-01 .2306E+00
.1523E+04 .2904E+00 .2674E+00 .4396E-02 .2357E+00 .1860E-01 .2543E+00
.1524E+04 .2881E+00 .2553E+00 .4218E-02 .2250E+00 .1779E-01 .2428E+00
.1525E+04 .2889E+00 .2375E+00 .3959E-02 .2093E+00 .1660E-01 .2259E+00
.1526E+04 .2909E+00 .2427E+00 .4033E-02 .2140E+00 .1694E-01 .2309E+00
.1527E+04 .2909E+00 .2421E+00 .4005E-02 .2134E+00 .1688E-01 .2303E+00
.1528E+04 .2902E+00 .2652E+00 .4340E-02 .2338E+00 .1842E-01 .2522E+00
.1529E+04 .2819E+00 .2493E+00 .4089E-02 .2197E+00 .1733E-01 .2370E+00
.1530E+04 .2799E+00 .2427E+00 .3993E-02 .2139E+00 .1689E-01 .2308E+00
.1531E+04 .2878E+00 .2510E+00 .4115E-02 .2213E+00 .1745E-01 .2387E+00
.1532E+04 .2865E+00 .2672E+00 .4338E-02 .2355E+00 .1851E-01 .2540E+00
.1533E+04 .2838E+00 .2688E+00 .4350E-02 .2369E+00 .1860E-01 .2555E+00
.1534E+04 .2812E+00 .2625E+00 .4251E-02 .2314E+00 .1817E-01 .2496E+00
.1535E+04 .2845E+00 .2585E+00 .4195E-02 .2279E+00 .1791E-01 .2458E+00
.1536E+04 .2857E+00 .2661E+00 .4300E-02 .2346E+00 .1841E-01 .2530E+00
.1537E+04 .2831E+00 .2585E+00 .4182E-02 .2279E+00 .1789E-01 .2457E+00
.1538E+04 .2802E+00 .2649E+00 .4261E-02 .2334E+00 .1830E-01 .2517E+00
.1539E+04 .2782E+00 .2589E+00 .4168E-02 .2282E+00 .1789E-01 .2461E+00
.1540E+04 .2757E+00 .2618E+00 .4199E-02 .2308E+00 .1807E-01 .2488E+00
.1541E+04 .2788E+00 .2633E+00 .4220E-02 .2320E+00 .1817E-01 .2502E+00
.1542E+04 .2796E+00 .2579E+00 .4141E-02 .2273E+00 .1781E-01 .2451E+00
.1543E+04 .2812E+00 .2650E+00 .4239E-02 .2336E+00 .1828E-01 .2519E+00
.1544E+04 .2818E+00 .2596E+00 .4158E-02 .2288E+00 .1791E-01 .2467E+00
.1545E+04 .2822E+00 .2679E+00 .4270E-02 .2362E+00 .1845E-01 .2546E+00
.1546E+04 .2804E+00 .2623E+00 .4183E-02 .2312E+00 .1807E-01 .2493E+00
.1547E+04 .2743E+00 .2597E+00 .4130E-02 .2289E+00 .1787E-01 .2468E+00
.1548E+04 .2741E+00 .2597E+00 .4124E-02 .2289E+00 .1787E-01 .2468E+00
.1549E+04 .2754E+00 .2629E+00 .4165E-02 .2317E+00 .1807E-01 .2498E+00
.1550E+04 .2740E+00 .2606E+00 .4126E-02 .2297E+00 .1791E-01 .2476E+00
.1551E+04 .2767E+00 .2622E+00 .4148E-02 .2311E+00 .1802E-01 .2491E+00
.1552E+04 .2771E+00 .2585E+00 .4093E-02 .2279E+00 .1777E-01 .2456E+00
.1553E+04 .2722E+00 .2591E+00 .4086E-02 .2284E+00 .1779E-01 .2461E+00
.1554E+04 .2707E+00 .2564E+00 .4042E-02 .2260E+00 .1760E-01 .2436E+00
.1555E+04 .2706E+00 .2577E+00 .4053E-02 .2271E+00 .1768E-01 .2448E+00
.1556E+04 .2708E+00 .2573E+00 .4044E-02 .2268E+00 .1764E-01 .2444E+00
.1557E+04 .2736E+00 .2606E+00 .4090E-02 .2297E+00 .1787E-01 .2476E+00
.1558E+04 .2722E+00 .2592E+00 .4062E-02 .2285E+00 .1776E-01 .2462E+00
.1559E+04 .2707E+00 .2575E+00 .4031E-02 .2269E+00 .1763E-01 .2446E+00
.1560E+04 .2726E+00 .2591E+00 .4052E-02 .2284E+00 .1774E-01 .2461E+00
.1561E+04 .2743E+00 .2610E+00 .4076E-02 .2301E+00 .1786E-01 .2479E+00
.1562E+04 .2723E+00 .2570E+00 .4013E-02 .2265E+00 .1759E-01 .2441E+00
.1563E+04 .2694E+00 .2552E+00 .3978E-02 .2249E+00 .1746E-01 .2424E+00
.1564E+04 .2710E+00 .2563E+00 .3991E-02 .2259E+00 .1753E-01 .2434E+00
.1565E+04 .2703E+00 .2574E+00 .4000E-02 .2269E+00 .1759E-01 .2445E+00
.1566E+04 .2673E+00 .2536E+00 .3937E-02 .2235E+00 .1732E-01 .2408E+00
.1567E+04 .2673E+00 .2544E+00 .3943E-02 .2242E+00 .1737E-01 .2416E+00
.1568E+04 .2650E+00 .2514E+00 .3894E-02 .2216E+00 .1717E-01 .2388E+00
.1569E+04 .2655E+00 .2535E+00 .3919E-02 .2235E+00 .1730E-01 .2408E+00
.1570E+04 .2681E+00 .2556E+00 .3947E-02 .2253E+00 .1743E-01 .2428E+00
