angle,date,hour,power
38,2024-04-01,14,49.775492516244014
38,2024-04-01,15,12.412872140192711
38,2024-04-01,16,15.314020707842879
38,2024-04-01,17,3.665685032389882
38,2024-04-01,18,0.0
38,2024-04-01,19,0.0
38,2024-04-01,20,0.0
38,2024-04-01,21,
38,2024-04-02,6,
38,2024-04-02,7,
38,2024-04-02,8,535.4027504777155
38,2024-04-02,9,435.93749270276925
38,2024-04-02,10,392.78107519330325
38,2024-04-02,11,247.37184863119796
38,2024-04-02,12,241.23454094908232
38,2024-04-02,13,210.86685317132907
38,2024-04-02,14,185.53676804825773
38,2024-04-02,15,142.05223213765674
38,2024-04-02,16,71.49315835042157
38,2024-04-02,17,14.238576449823745
38,2024-04-02,18,0.0
38,2024-04-02,19,0.0
38,2024-04-02,20,0.0
38,2024-04-02,21,
38,2024-04-03,6,
38,2024-04-03,7,
38,2024-04-03,8,177.6743015931747
38,2024-04-03,9,111.55393195521026
38,2024-04-03,10,84.11500483267122
38,2024-04-03,11,67.61507856938432
38,2024-04-03,12,95.06028006960929
38,2024-04-03,13,167.67905932673622
38,2024-04-03,14,219.866224577041
38,2024-04-03,15,143.9074890123222
38,2024-04-03,16,71.23306845594165
38,2024-04-03,17,14.426888332141022
38,2024-04-03,18,0.0
38,2024-04-03,19,0.0
38,2024-04-03,20,0.0
38,2024-04-03,21,
38,2024-04-04,6,
38,2024-04-04,7,
38,2024-04-04,8,500.4230000415636
38,2024-04-04,9,421.3677771786474
38,2024-04-04,10,381.87598080879036
38,2024-04-04,11,289.5293906972188
38,2024-04-04,12,281.3429962384409
38,2024-04-04,13,226.41913877419586
38,2024-04-04,14,157.94552565068628
38,2024-04-04,15,74.8261795172817
38,2024-04-04,16,67.24239460409599
38,2024-04-04,17,13.043919474488371
38,2024-04-04,18,0.0
38,2024-04-04,19,0.0
38,2024-04-04,20,0.0
38,2024-04-04,21,
38,2024-04-05,6,
38,2024-04-05,7,
38,2024-04-05,8,96.4643088226873
38,2024-04-05,9,181.39591361341763
38,2024-04-05,10,255.884290825961
38,2024-04-05,11,265.11505873002193
38,2024-04-05,12,216.86960761622595
38,2024-04-05,13,153.95928667290312
38,2024-04-05,14,127.40490165932385
38,2024-04-05,15,81.25477443806146
38,2024-04-05,16,20.40131491670959
38,2024-04-05,17,5.899189518531487
38,2024-04-05,18,0.0
38,2024-04-05,19,0.0
38,2024-04-05,20,0.0
38,2024-04-05,21,
38,2024-04-06,6,
38,2024-04-06,7,
38,2024-04-06,8,163.56696322989592
38,2024-04-06,9,124.23688220078276
38,2024-04-06,10,98.42194508967742
38,2024-04-06,11,147.45296658884934
38,2024-04-06,12,90.71796275136018
38,2024-04-06,13,96.28677929267187
38,2024-04-06,14,85.52136364468508
38,2024-04-06,15,85.14626477431239
38,2024-04-06,16,44.4226451113791
38,2024-04-06,17,12.748695549062386
38,2024-04-06,18,0.0
38,2024-04-06,19,0.0
38,2024-04-06,20,0.0
38,2024-04-06,21,
38,2024-04-07,6,
38,2024-04-07,7,
38,2024-04-07,8,447.85762704451446
38,2024-04-07,9,220.3428383102291
38,2024-04-07,10,148.28621379956314
38,2024-04-07,11,85.0691474658056
38,2024-04-07,12,58.88832196050015
38,2024-04-07,13,50.062246938564044
38,2024-04-07,14,60.871694537641815
38,2024-04-07,15,66.34307732506045
38,2024-04-07,16,35.876330694778716
38,2024-04-07,17,11.985357137778674
38,2024-04-07,18,0.0
38,2024-04-07,19,0.0
38,2024-04-07,20,0.0
38,2024-04-07,21,
38,2024-04-08,6,
38,2024-04-08,7,
38,2024-04-08,8,363.7848190020178
38,2024-04-08,9,369.5525090977578
38,2024-04-08,10,378.8171297403628
38,2024-04-08,11,354.03359116425486
38,2024-04-08,12,316.53615713866157
38,2024-04-08,13,284.25203015774315
38,2024-04-08,14,236.11283891625416
38,2024-04-08,15,152.50975282689848
38,2024-04-08,16,75.1590935611288
38,2024-04-08,17,15.303858288229543
38,2024-04-08,18,0.0
38,2024-04-08,19,0.0
38,2024-04-08,20,0.0
38,2024-04-08,21,
38,2024-04-09,6,
38,2024-04-09,7,
38,2024-04-09,8,503.95584009911204
38,2024-04-09,9,426.1375769561645
38,2024-04-09,10,409.8405608427246
38,2024-04-09,11,372.6478921354371
38,2024-04-09,12,318.39429523078405
38,2024-04-09,13,274.58869259455884
38,2024-04-09,14,239.01066653559087
38,2024-04-09,15,157.96846512578776
38,2024-04-09,16,79.85772855861605
38,2024-04-09,17,17.581189297638772
38,2024-04-09,18,0.19243360805968038
38,2024-04-09,19,0.0
38,2024-04-09,20,0.0
38,2024-04-09,21,
38,2024-04-10,6,
38,2024-04-10,7,87.46704124678658
38,2024-04-10,8,219.20143261225923
38,2024-04-10,9,103.1319773119622
38,2024-04-10,10,54.532548058798916
38,2024-04-10,11,142.2543683465749
38,2024-04-10,12,156.64225568255438
38,2024-04-10,13,118.23586279264006
38,2024-04-10,14,88.10497409740034
38,2024-04-10,15,80.46166246995685
38,2024-04-10,16,43.256443437485174
38,2024-04-10,17,16.36057587862833
38,2024-04-10,18,0.26164498160138294
38,2024-04-10,19,0.0
38,2024-04-10,20,0.0
38,2024-04-10,21,
38,2024-04-11,6,
38,2024-04-11,7,92.27527113660456
38,2024-04-11,8,262.5304841768834
38,2024-04-11,9,389.6476978008442
38,2024-04-11,10,348.0443739411768
38,2024-04-11,11,161.99411915609156
38,2024-04-11,12,195.32828331973798
38,2024-04-11,13,23.29301412626062
38,2024-04-11,14,120.0811678982572
38,2024-04-11,15,70.50440746039989
38,2024-04-11,16,53.10469476327283
38,2024-04-11,17,15.401768878838887
38,2024-04-11,18,0.3740908513422738
38,2024-04-11,19,0.0
38,2024-04-11,20,0.0
38,2024-04-11,21,
38,2024-04-12,6,
38,2024-04-12,7,354.8192835200054
38,2024-04-12,8,247.87067718773636
38,2024-04-12,9,213.18079597994205
38,2024-04-12,10,185.17182485402822
38,2024-04-12,11,142.84342953310818
38,2024-04-12,12,112.8571397354518
38,2024-04-12,13,95.63838177840762
38,2024-04-12,14,81.2435433467644
38,2024-04-12,15,46.68002738709083
38,2024-04-12,16,16.223146457428626
38,2024-04-12,17,5.339686248125683
38,2024-04-12,18,0.18491316393747104
38,2024-04-12,19,0.0
38,2024-04-12,20,0.0
38,2024-04-12,21,
38,2024-04-13,6,
38,2024-04-13,7,696.128922565492
38,2024-04-13,8,230.72080651931023
38,2024-04-13,9,218.3427833882571
38,2024-04-13,10,246.20599945575827
38,2024-04-13,11,255.80120254364138
38,2024-04-13,12,162.39525153969112
38,2024-04-13,13,183.91794015456952
38,2024-04-13,14,190.97216311191355
38,2024-04-13,15,134.69964101848436
38,2024-04-13,16,77.11504328408581
38,2024-04-13,17,19.480191136841846
38,2024-04-13,18,0.9879728369865528
38,2024-04-13,19,0.0
38,2024-04-13,20,0.0
38,2024-04-13,21,
38,2024-04-14,6,
38,2024-04-14,7,113.41884069035224
38,2024-04-14,8,172.3540031229145
38,2024-04-14,9,135.02700097161704
38,2024-04-14,10,99.5104082186335
38,2024-04-14,11,35.43772662004581
38,2024-04-14,12,44.972208402795204
38,2024-04-14,13,66.80812664949795
38,2024-04-14,14,44.42660012843103
38,2024-04-14,15,77.63259590486932
38,2024-04-14,16,35.3057580537586
38,2024-04-14,17,13.300943000580071
38,2024-04-14,18,1.5801079319740017
38,2024-04-14,19,0.0
38,2024-04-14,20,0.0
38,2024-04-14,21,
38,2024-04-15,6,
38,2024-04-15,7,141.9957137642612
38,2024-04-15,8,136.71096368238716
38,2024-04-15,9,175.38354975298142
38,2024-04-15,10,54.635209559512184
38,2024-04-15,11,85.92971592691902
38,2024-04-15,12,147.45956017020364
38,2024-04-15,13,96.58301110619803
38,2024-04-15,14,38.22317168328102
38,2024-04-15,15,68.85655618823493
38,2024-04-15,16,35.142680223376324
38,2024-04-15,17,18.95222812634197
38,2024-04-15,18,1.4511361940461116
38,2024-04-15,19,0.0
38,2024-04-15,20,0.0
38,2024-04-15,21,
38,2024-04-16,6,
38,2024-04-16,7,298.1816133302829
38,2024-04-16,8,227.45194209753288
38,2024-04-16,9,192.86415551191715
38,2024-04-16,10,261.25444447476184
38,2024-04-16,11,182.53130683795104
38,2024-04-16,12,210.59523295399904
38,2024-04-16,13,166.8236394294581
38,2024-04-16,14,97.34760695831628
38,2024-04-16,15,69.87727753806911
38,2024-04-16,16,37.037266135584396
38,2024-04-16,17,4.529977915722409
38,2024-04-16,18,0.18766617482759096
38,2024-04-16,19,0.0
38,2024-04-16,20,0.0
38,2024-04-16,21,
38,2024-04-17,6,
38,2024-04-17,7,273.1003770178021
38,2024-04-17,8,291.4927676327137
38,2024-04-17,9,176.26475526342668
38,2024-04-17,10,154.00926560877195
38,2024-04-17,11,231.5495582176122
38,2024-04-17,12,268.37609212678495
38,2024-04-17,13,199.46855501653272
38,2024-04-17,14,200.50110087223908
38,2024-04-17,15,137.01357955519893
38,2024-04-17,16,71.35636872042913
38,2024-04-17,17,15.70806869624249
38,2024-04-17,18,1.8255932630059308
38,2024-04-17,19,0.0
38,2024-04-17,20,0.0
38,2024-04-17,21,
38,2024-04-18,6,
38,2024-04-18,7,589.2430243361979
38,2024-04-18,8,277.8768264899847
38,2024-04-18,9,354.81586716478216
38,2024-04-18,10,248.27698818711298
38,2024-04-18,11,167.50286895813986
38,2024-04-18,12,138.2868899855983
38,2024-04-18,13,223.12701229482508
38,2024-04-18,14,200.44356182499962
38,2024-04-18,15,75.85975522631546
38,2024-04-18,16,93.6385658414834
38,2024-04-18,17,23.562500280862466
38,2024-04-18,18,1.757352815594666
38,2024-04-18,19,0.0
38,2024-04-18,20,0.0
38,2024-04-18,21,
38,2024-04-19,6,
38,2024-04-19,7,623.5830267393877
38,2024-04-19,8,460.21101206951187
38,2024-04-19,9,417.73471273027184
38,2024-04-19,10,316.08695762825266
38,2024-04-19,11,206.3549313578203
38,2024-04-19,12,198.47903938368884
38,2024-04-19,13,128.95685634943212
38,2024-04-19,14,157.5760364550817
38,2024-04-19,15,99.41210344409457
38,2024-04-19,16,50.836488110704906
38,2024-04-19,17,24.72551526590579
38,2024-04-19,18,2.380184498467192
38,2024-04-19,19,0.0
38,2024-04-19,20,0.0
38,2024-04-19,21,
38,2024-04-20,6,
38,2024-04-20,7,451.88976569651743
38,2024-04-20,8,431.6179044583391
38,2024-04-20,9,401.655912883316
38,2024-04-20,10,396.25000500935664
38,2024-04-20,11,358.84200030010635
38,2024-04-20,12,319.37418490471345
38,2024-04-20,13,282.5975687626749
38,2024-04-20,14,244.96310671107486
38,2024-04-20,15,169.7231838826741
38,2024-04-20,16,89.6773291378772
38,2024-04-20,17,24.291822526266365
38,2024-04-20,18,2.4107461991411925
38,2024-04-20,19,0.0
38,2024-04-20,20,0.0
38,2024-04-20,21,
38,2024-04-21,6,
38,2024-04-21,7,235.37178222822968
38,2024-04-21,8,223.07571259802114
38,2024-04-21,9,271.4109706185057
38,2024-04-21,10,255.93559437251798
38,2024-04-21,11,63.966336789826244
38,2024-04-21,12,71.37203497681709
38,2024-04-21,13,48.25587619090484
38,2024-04-21,14,29.82096973374205
38,2024-04-21,15,32.02055490784183
38,2024-04-21,16,19.858553467802775
38,2024-04-21,17,6.402039162434618
38,2024-04-21,18,0.8744879045854863
38,2024-04-21,19,0.0
38,2024-04-21,20,0.0
38,2024-04-21,21,
38,2024-04-22,6,
38,2024-04-22,7,251.7985205763029
38,2024-04-22,8,332.0108245780464
38,2024-04-22,9,120.65743166577725
38,2024-04-22,10,119.29701209921527
38,2024-04-22,11,113.61922077010782
38,2024-04-22,12,168.22262500715524
38,2024-04-22,13,196.3949139065352
38,2024-04-22,14,131.6034155483197
38,2024-04-22,15,76.4755988485868
38,2024-04-22,16,44.313315858387554
38,2024-04-22,17,9.556727998564018
38,2024-04-22,18,2.40589186341049
38,2024-04-22,19,0.0
38,2024-04-22,20,0.0
38,2024-04-22,21,
38,2024-04-23,6,
38,2024-04-23,7,600.5055687019748
38,2024-04-23,8,447.6722234960969
38,2024-04-23,9,246.38282150890146
38,2024-04-23,10,126.68919595133173
38,2024-04-23,11,321.5942403762324
38,2024-04-23,12,48.93010066376246
38,2024-04-23,13,118.76266060494619
38,2024-04-23,14,131.8777076407836
38,2024-04-23,15,40.127612945800855
38,2024-04-23,16,20.746382480862973
38,2024-04-23,17,16.345692310080246
38,2024-04-23,18,2.8438415389008203
38,2024-04-23,19,0.0
38,2024-04-23,20,0.0
38,2024-04-23,21,
38,2024-04-24,6,
38,2024-04-24,7,244.1292361627755
38,2024-04-24,8,225.13472970522125
38,2024-04-24,9,170.7816338066505
38,2024-04-24,10,211.16791625875686
38,2024-04-24,11,249.308888028404
38,2024-04-24,12,236.43563681821348
38,2024-04-24,13,185.81804564783616
38,2024-04-24,14,100.05697220951966
38,2024-04-24,15,17.43028009108642
38,2024-04-24,16,10.90953500356471
38,2024-04-24,17,4.369968665402877
38,2024-04-24,18,1.607450426228326
38,2024-04-24,19,0.0
38,2024-04-24,20,0.0
38,2024-04-24,21,
38,2024-04-25,6,
38,2024-04-25,7,403.27170114003843
38,2024-04-25,8,365.59431497188365
38,2024-04-25,9,103.35822026495276
38,2024-04-25,10,396.8597590850482
38,2024-04-25,11,109.72539305604161
38,2024-04-25,12,0.0
38,2024-04-25,13,0.0
38,2024-04-25,14,214.0307117380186
38,2024-04-25,15,156.16363025774342
38,2024-04-25,16,62.16402373712844
38,2024-04-25,17,18.82860341202368
38,2024-04-25,18,3.1264416642840747
38,2024-04-25,19,0.0
38,2024-04-25,20,0.0
38,2024-04-25,21,
38,2024-04-26,6,
38,2024-04-26,7,474.75662218420825
38,2024-04-26,8,310.2253438588176
38,2024-04-26,9,166.22070190110213
38,2024-04-26,10,112.47945463551105
38,2024-04-26,11,263.21672650056206
38,2024-04-26,12,99.69835696172959
38,2024-04-26,13,202.0534793521006
38,2024-04-26,14,189.60245106066844
38,2024-04-26,15,55.784555521697406
38,2024-04-26,16,8.030459838663475
38,2024-04-26,17,2.301232484151547
38,2024-04-26,18,3.22798209192928
38,2024-04-26,19,0.0
38,2024-04-26,20,0.0
38,2024-04-26,21,
38,2024-04-27,6,
38,2024-04-27,7,161.37443082600527
38,2024-04-27,8,252.83682723715532
38,2024-04-27,9,187.39987303004222
38,2024-04-27,10,304.9864616961829
38,2024-04-27,11,216.76927042675328
38,2024-04-27,12,40.9137393783883
38,2024-04-27,13,187.52427127630835
38,2024-04-27,14,28.4178427964977
38,2024-04-27,15,68.2474520312048
38,2024-04-27,16,90.12405384622755
38,2024-04-27,17,27.861325828296792
38,2024-04-27,18,2.950438413137708
38,2024-04-27,19,0.0
38,2024-04-27,20,0.0
38,2024-04-27,21,
38,2024-04-28,6,
38,2024-04-28,7,406.8407965262919
38,2024-04-28,8,86.83552389644856
38,2024-04-28,9,190.34408173484817
38,2024-04-28,10,237.25543929386936
38,2024-04-28,11,185.18436117454848
38,2024-04-28,12,137.32743663363811
38,2024-04-28,13,79.01961328423518
38,2024-04-28,14,80.05342273309122
38,2024-04-28,15,101.93198554070493
38,2024-04-28,16,33.8418860566438
38,2024-04-28,17,22.76251230728778
38,2024-04-28,18,3.1258517107075114
38,2024-04-28,19,0.0
38,2024-04-28,20,0.0
38,2024-04-28,21,
38,2024-04-29,6,
38,2024-04-29,7,465.7330933832274
38,2024-04-29,8,422.5490758036756
38,2024-04-29,9,344.9300399620421
38,2024-04-29,10,118.30883841192872
38,2024-04-29,11,87.44014139271086
38,2024-04-29,12,52.74591618401417
38,2024-04-29,13,160.32253263955602
38,2024-04-29,14,189.1945610892202
38,2024-04-29,15,80.10874348053878
38,2024-04-29,16,42.11203446765486
38,2024-04-29,17,23.32226181254783
38,2024-04-29,18,3.483174770413088
38,2024-04-29,19,0.0
38,2024-04-29,20,0.0
38,2024-04-29,21,0.0
38,2024-04-30,6,
38,2024-04-30,7,401.0638005498562
38,2024-04-30,8,318.87223531157906
38,2024-04-30,9,302.33337572835444
38,2024-04-30,10,382.70604450505095
38,2024-04-30,11,359.9301820928484
38,2024-04-30,12,341.6774354910215
38,2024-04-30,13,275.12354138859496
38,2024-04-30,14,171.97869216230703
38,2024-04-30,15,122.69483776105392
38,2024-04-30,16,42.68903905844544
38,2024-04-30,17,20.53461047874344
38,2024-04-30,18,4.071526177406065
38,2024-04-30,19,0.0
38,2024-04-30,20,0.0
38,2024-04-30,21,0.0
38,2024-05-01,6,
38,2024-05-01,7,326.1885267488432
38,2024-05-01,8,361.7555347269448
38,2024-05-01,9,338.11218452822965
38,2024-05-01,10,231.38767845568907
38,2024-05-01,11,87.6060910761986
38,2024-05-01,12,168.5308184948943
38,2024-05-01,13,73.84716504558237
38,2024-05-01,14,65.39510231697736
38,2024-05-01,15,113.15476568131754
38,2024-05-01,16,42.499939946996385
38,2024-05-01,17,14.760402422010019
38,2024-05-01,18,4.050485958192919
38,2024-05-01,19,0.0
38,2024-05-01,20,0.0
38,2024-05-01,21,0.0
38,2024-05-02,6,
38,2024-05-02,7,141.58776244922137
38,2024-05-02,8,121.71886586739075
38,2024-05-02,9,131.64236065637806
38,2024-05-02,10,223.08501279011074
38,2024-05-02,11,200.55741828563117
38,2024-05-02,12,37.938572368546446
38,2024-05-02,13,61.61377113611771
38,2024-05-02,14,19.389093171141674
38,2024-05-02,15,94.13575754488954
38,2024-05-02,16,22.701819524199117
38,2024-05-02,17,13.575972562354728
38,2024-05-02,18,4.647896126445142
38,2024-05-02,19,0.0
38,2024-05-02,20,0.0
38,2024-05-02,21,0.0
38,2024-05-03,6,
38,2024-05-03,7,143.4863788233218
38,2024-05-03,8,89.129855301656
38,2024-05-03,9,89.64499589494226
38,2024-05-03,10,63.72817322891392
38,2024-05-03,11,155.64934074883
38,2024-05-03,12,190.76041017031184
38,2024-05-03,13,197.92312026228475
38,2024-05-03,14,147.81199479586664
38,2024-05-03,15,49.19229342761532
38,2024-05-03,16,34.30480150750223
38,2024-05-03,17,13.522741055962404
38,2024-05-03,18,3.798048969579023
38,2024-05-03,19,0.0
38,2024-05-03,20,0.0
38,2024-05-03,21,0.0
38,2024-05-04,6,
38,2024-05-04,7,426.17997267237615
38,2024-05-04,8,370.60483805157514
38,2024-05-04,9,201.89826640548557
38,2024-05-04,10,230.6638308386932
38,2024-05-04,11,120.5791445870153
38,2024-05-04,12,160.40506859798535
38,2024-05-04,13,181.42245906442903
38,2024-05-04,14,143.12234234396226
38,2024-05-04,15,87.86087565286039
38,2024-05-04,16,70.92304699703942
38,2024-05-04,17,19.485520292470827
