angle,azimuth,date,hour,power
38,130,2024-04-30,13,287.47341332070795
38,130,2024-04-30,14,183.95587386689533
38,130,2024-04-30,15,136.045206213329
38,130,2024-04-30,16,49.4374236032096
38,130,2024-04-30,17,26.77298904188148
38,130,2024-04-30,18,4.280473263527031
38,130,2024-04-30,19,0.0
38,130,2024-04-30,20,0.0
38,130,2024-04-30,21,0.0
38,130,2024-05-01,6,0.0
38,130,2024-05-01,7,272.8802936387933
38,130,2024-05-01,8,327.64420846623267
38,130,2024-05-01,9,319.9800588441534
38,130,2024-05-01,10,225.7058626410178
38,130,2024-05-01,11,87.45854159424486
38,130,2024-05-01,12,171.8173063117486
38,130,2024-05-01,13,76.83097598382858
38,130,2024-05-01,14,69.66135360165964
38,130,2024-05-01,15,125.21342859776944
38,130,2024-05-01,16,49.34621505056847
38,130,2024-05-01,17,18.04264499947654
38,130,2024-05-01,18,4.25931189767595
38,130,2024-05-01,19,0.0
38,130,2024-05-01,20,0.0
38,130,2024-05-01,21,0.0
38,130,2024-05-02,6,0.0
38,130,2024-05-02,7,120.35152905724428
38,130,2024-05-02,8,111.00351318926305
38,130,2024-05-02,9,124.87451269340096
38,130,2024-05-02,10,217.5092634706492
38,130,2024-05-02,11,200.1749231053076
38,130,2024-05-02,12,38.640421083413216
38,130,2024-05-02,13,64.03374101535587
38,130,2024-05-02,14,20.600312129795466
38,130,2024-05-02,15,103.67086861611465
38,130,2024-05-02,16,25.731045460943697
38,130,2024-05-02,17,16.009902150147465
38,130,2024-05-02,18,4.896635754811125
38,130,2024-05-02,19,0.0
38,130,2024-05-02,20,0.0
38,130,2024-05-02,21,0.0
38,130,2024-05-03,6,0.0
38,130,2024-05-03,7,121.76401488073353
38,130,2024-05-03,8,80.92564193966157
38,130,2024-05-03,9,84.87369734593813
38,130,2024-05-03,10,62.11874625832971
38,130,2024-05-03,11,155.30659087248432
38,130,2024-05-03,12,194.46576757263244
38,130,2024-05-03,13,206.3723992913607
38,130,2024-05-03,14,158.13106684524408
38,130,2024-05-03,15,54.04765496853847
38,130,2024-05-03,16,39.6639180284698
38,130,2024-05-03,17,16.51471088896931
38,130,2024-05-03,18,3.937602260925003
38,130,2024-05-03,19,0.0
38,130,2024-05-03,20,0.0
38,130,2024-05-03,21,0.0
38,130,2024-05-04,6,0.0
38,130,2024-05-04,7,353.4037206259004
38,130,2024-05-04,8,334.1571525081009
38,130,2024-05-04,9,190.9996613355388
38,130,2024-05-04,10,224.67895728539585
38,130,2024-05-04,11,120.28715884172196
38,130,2024-05-04,12,163.42994386012683
38,130,2024-05-04,13,188.9878723004255
38,130,2024-05-04,14,152.91551676505537
38,130,2024-05-04,15,96.9591497699272
38,130,2024-05-04,16,83.72559533591364
38,130,2024-05-04,17,24.811051301123623
38,130,2024-05-04,18,1.7230951591835244
38,130,2024-05-04,19,0.0
38,130,2024-05-04,20,0.0
38,130,2024-05-04,21,0.0
38,130,2024-05-05,6,0.0
38,130,2024-05-05,7,104.82272078197929
38,130,2024-05-05,8,176.6665437931996
38,130,2024-05-05,9,137.5417488927596
38,130,2024-05-05,10,65.9797754012067
38,130,2024-05-05,11,45.41149535057721
38,130,2024-05-05,12,54.73968078229717
38,130,2024-05-05,13,44.65101856337801
38,130,2024-05-05,14,27.66464777885029
38,130,2024-05-05,15,22.80209004039535
38,130,2024-05-05,16,17.186689705907103
38,130,2024-05-05,17,9.25349297636158
38,130,2024-05-05,18,3.4441347451216706
38,130,2024-05-05,19,0.0
38,130,2024-05-05,20,0.0
38,130,2024-05-05,21,0.0
38,130,2024-05-06,6,0.0
38,130,2024-05-06,7,66.80038450147828
38,130,2024-05-06,8,98.9334145729927
38,130,2024-05-06,9,76.03561139199824
38,130,2024-05-06,10,36.26092480352627
38,130,2024-05-06,11,35.5853816309977
38,130,2024-05-06,12,37.55059472444131
38,130,2024-05-06,13,39.866463675500285
38,130,2024-05-06,14,51.20633391157111
38,130,2024-05-06,15,43.50993430760144
38,130,2024-05-06,16,52.03509520374533
38,130,2024-05-06,17,19.76874433409949
38,130,2024-05-06,18,4.263519157751227
38,130,2024-05-06,19,0.0
38,130,2024-05-06,20,0.0
38,130,2024-05-06,21,0.0
38,130,2024-05-07,6,0.0
38,130,2024-05-07,7,180.4164967427185
38,130,2024-05-07,8,258.8121091744588
38,130,2024-05-07,9,138.35913900327725
38,130,2024-05-07,10,204.9413546399873
38,130,2024-05-07,11,200.9429996171554
38,130,2024-05-07,12,207.9438972158837
38,130,2024-05-07,13,241.3527854022452
38,130,2024-05-07,14,142.35303534124438
38,130,2024-05-07,15,112.72021445439034
38,130,2024-05-07,16,60.14475060574844
38,130,2024-05-07,17,35.38956146662426
38,130,2024-05-07,18,5.079701692063688
38,130,2024-05-07,19,0.0
38,130,2024-05-07,20,0.0
38,130,2024-05-07,21,0.0
38,130,2024-05-08,6,0.0
38,130,2024-05-08,7,333.58302983551346
38,130,2024-05-08,8,338.297738752471
38,130,2024-05-08,9,272.1634757904567
38,130,2024-05-08,10,340.1914112786596
38,130,2024-05-08,11,55.63052649432617
38,130,2024-05-08,12,201.1764697189762
38,130,2024-05-08,13,48.75694199811247
38,130,2024-05-08,14,33.13283199686878
38,130,2024-05-08,15,81.9671762286507
38,130,2024-05-08,16,113.3576215322116
38,130,2024-05-08,17,44.66835918932208
38,130,2024-05-08,18,4.661203960501528
38,130,2024-05-08,19,0.0
38,130,2024-05-08,20,0.0
38,130,2024-05-08,21,0.0
38,130,2024-05-09,6,0.0
38,130,2024-05-09,7,231.78790143332995
38,130,2024-05-09,8,337.3843805154148
38,130,2024-05-09,9,334.797404349484
38,130,2024-05-09,10,324.84146665183783
38,130,2024-05-09,11,310.4067904842784
38,130,2024-05-09,12,215.40622410300307
38,130,2024-05-09,13,69.84184124459605
38,130,2024-05-09,14,68.16171812049902
38,130,2024-05-09,15,19.769709987655123
38,130,2024-05-09,16,15.86534213216579
38,130,2024-05-09,17,5.212462144148947
38,130,2024-05-09,18,5.537552023855162
38,130,2024-05-09,19,0.0
38,130,2024-05-09,20,0.0
38,130,2024-05-09,21,0.0
38,130,2024-05-10,6,0.0
38,130,2024-05-10,7,328.6130371343137
38,130,2024-05-10,8,325.3409807330664
38,130,2024-05-10,9,342.88963543169496
38,130,2024-05-10,10,347.51385108105785
38,130,2024-05-10,11,338.6921598101924
38,130,2024-05-10,12,309.68781233744386
38,130,2024-05-10,13,270.8747734659637
38,130,2024-05-10,14,190.91082850391592
38,130,2024-05-10,15,120.40174254468516
38,130,2024-05-10,16,55.36298347816042
38,130,2024-05-10,17,23.061084478727224
38,130,2024-05-10,18,2.632254609601022
